room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
16184545,1363,105681524,Entire home/apt,,Zurich,,Kreis 7,8,4.5,2,1.0,,84.0,,Studio with kitchen and balcony,2017-06-22 19:57:37.534192,47.365837,8.563983,0101000020E6100000FCFF3861C220214058552FBFD3AE4740
15219721,1363,96713581,Entire home/apt,,Zurich,,Kreis 5,7,5.0,2,1.0,,90.0,,"Clean, Privacy ,Beautiful ,City Apartment .",2017-06-22 19:57:37.530860,47.38234,8.531557,0101000020E610000074EB353D28102140F0F96184F0B04740
15270307,1363,25355944,Entire home/apt,,Zurich,,Kreis 6,8,4.5,2,1.0,,90.0,,"Central, large balcony, near tram station",2017-06-22 19:57:37.527629,47.390646,8.539447,0101000020E6100000C2D9AD6532142140172829B000B24740
18716203,1363,112052278,Entire home/apt,,Zurich,,Kreis 7,3,4.5,2,1.0,,103.0,,Modern Apartment In The Heart of Zurich,2017-06-22 19:57:37.525182,47.371541,8.558066,0101000020E6100000E204A6D3BA1D2140C30FCEA78EAF4740
13440204,1363,76146597,Entire home/apt,,Zurich,,Kreis 4,35,4.5,3,1.0,,83.0,,"cosy, central apartment next to HB",2017-06-22 19:57:37.522644,47.377827,8.530242,0101000020E610000067EE21E17B0F2140DD4598A25CB04740
17457109,1363,1217617,Entire home/apt,,Zurich,,Kreis 1,11,4.5,2,1.0,,103.0,,Old Town City Apartment near Bellevue,2017-06-22 19:57:37.520049,47.370094,8.546638,0101000020E61000006F8099EFE017214011397D3D5FAF4740
18749636,1363,130437727,Entire home/apt,,Zurich,,Kreis 4,2,0.0,2,1.0,,90.0,,Centered – Easy going,2017-06-22 19:57:37.517387,47.377103,8.516543,0101000020E610000099F4F752780821409B1C3EE944B04740
16975882,1363,109339987,Entire home/apt,,Zurich,,Kreis 4,29,5.0,1,0.0,,87.0,,Charming studio at the central railway station,2017-06-22 19:57:37.513894,47.37926,8.536716,0101000020E6100000D97A8670CC1221402A5778978BB04740
7683765,1363,40284388,Entire home/apt,,Zurich,,Kreis 11,101,5.0,2,0.0,,90.0,,Studiowohnung mit Garten.,2017-06-22 19:57:37.510801,47.403556,8.54227,0101000020E61000002F34D769A4152140630D17B9A7B34740
9237984,1363,4818418,Entire home/apt,,Zurich,,Kreis 4,152,4.5,2,1.0,,94.0,,Great studio in Zurich center #502,2017-06-22 19:57:37.507425,47.373415,8.522281,0101000020E6100000F4A44C6A680B2140FD6A0E10CCAF4740
6628334,1363,18122238,Entire home/apt,,Zurich,,Kreis 3,3,5.0,2,0.0,,78.0,,Cool Studio in Zurich City,2017-06-22 19:57:36.292132,47.371233,8.520493,0101000020E61000000798F90E7E0A214015191D9084AF4740
1267246,1363,6898124,Entire home/apt,,Zurich,,Kreis 2,2,0.0,2,1.0,,64.0,,Charming flat in Zurich-Wollishofen,2017-06-22 19:57:36.286903,47.339988,8.529599,0101000020E610000015FDA199270F214027840EBA84AB4740
18610380,1363,18457846,Entire home/apt,,Zurich,,Kreis 2,1,0.0,1,1.0,,64.0,,Cute apartment 7 min. from old town,2017-06-22 19:57:35.401457,47.344959,8.531441,0101000020E6100000CF81E50819102140FEBAD39D27AC4740
17714743,1363,42710035,Entire home/apt,,Zurich,,Kreis 10,0,0.0,3,1.0,,71.0,,"Comfortable, pleasant 2 room apartment in Zürich.",2017-06-22 19:57:35.399028,47.402127,8.49061,0101000020E61000005E2EE23B31FB204057EBC4E578B34740
16942179,1363,6027547,Entire home/apt,,Zurich,,Kreis 2,3,5.0,2,0.0,,79.0,,Charmantes Studio im Stadtzentrum,2017-06-22 19:57:35.392243,47.36194,8.525749,0101000020E610000035CF11F92E0D21409F8EC70C54AE4740
13124478,1363,41617186,Entire home/apt,,Zurich,,Kreis 5,0,0.0,3,2.0,,77.0,,From Mid-June till end of July (40-45 days rent),2017-06-22 19:57:35.388118,47.392849,8.517792,0101000020E6100000C84274081C09214016A243E048B24740
15020224,1363,9201300,Entire home/apt,,Zurich,,Kreis 7,0,0.0,2,2.0,,74.0,,"Calm & spacious 3room Apartment, 10min to HB/lake",2017-06-22 19:57:35.385881,47.375243,8.561085,0101000020E6100000658D7A88461F2140C6866EF607B04740
317552,1363,1262932,Entire home/apt,,Zurich,,Kreis 10,0,0.0,2,1.0,,79.0,,Living on Meierhofplatz in Zurich,2017-06-22 19:57:35.382892,47.402119,8.497839,0101000020E6100000C158DFC0E4FE2040D40CA9A278B34740
2032206,1363,10432715,Entire home/apt,,Zurich,,Kreis 3,9,4.0,2,0.0,,77.0,,cozy and clean apartment in zurich ,2017-06-22 19:57:35.379999,47.36886,8.51381,0101000020E61000002CB7B41A12072140BA66F2CD36AF4740
6597407,1363,22254359,Entire home/apt,,Zurich,,Kreis 11,4,4.5,4,2.0,,68.0,,3-Zimmer-Wohnung zur Zwischenmiete,2017-06-22 19:57:35.376538,47.41634,8.508369,0101000020E6100000B7990AF14804214021020EA14AB54740
18658568,1363,28876555,Entire home/apt,,Zurich,,Kreis 5,3,4.5,2,1.0,,73.0,,Cosy ISLAND - the apartment to BE,2017-06-22 19:57:35.355469,47.394374,8.507268,0101000020E61000005A9D9CA1B80321404432E4D87AB24740
7481427,1363,39177895,Entire home/apt,,Zurich,,Kreis 7,4,5.0,2,1.0,,74.0,,2 Zimmer Wohnung mit See Blick,2017-06-22 19:57:35.350766,47.358932,8.585191,0101000020E6100000BBD39D279E2B214073BED87BF1AD4740
14045098,1363,6140834,Entire home/apt,,Zurich,,Kreis 7,2,0.0,2,1.0,,75.0,,"Schmuckstück nähe Innenstadt, See & Wald",2017-06-22 19:57:35.347883,47.36551,8.557534,0101000020E6100000EED0B018751D2140342E1C08C9AE4740
15358551,1363,2737802,Entire home/apt,,Zurich,,Kreis 2,2,0.0,2,1.0,,79.0,,Cosy flat near Zurich City Center,2017-06-22 19:57:35.344881,47.357124,8.5288,0101000020E6100000E63FA4DFBE0E2140F04E3E3DB6AD4740
18474109,1363,691660,Entire home/apt,,Zurich,,Kreis 9,0,0.0,2,0.0,,64.0,,Sunny modern Studio in Zürich,2017-06-22 19:57:34.076384,47.388443,8.497089,0101000020E610000017670C7382FE204019AE0E80B8B14740
3385195,1363,2442733,Entire home/apt,,Zurich,,Kreis 9,20,5.0,2,1.0,,76.0,,Very spacious studio ,2017-06-22 19:57:34.069103,47.38334,8.499598,0101000020E6100000454B1E4FCBFF2040D39FFD4811B14740
18114492,1363,24570883,Entire home/apt,,Zurich,,Kreis 10,2,0.0,3,1.0,,82.0,,Cozy apartment close to City Center,2017-06-22 19:57:34.066952,47.394263,8.523399,0101000020E6100000A98427F4FA0B2140ED82C13577B24740
8215096,1363,43321803,Entire home/apt,,Zurich,,Kreis 3,0,0.0,2,2.0,,64.0,,Ruhige zentrumsnahe Stadtwohnung,2017-06-22 19:57:34.064640,47.36665,8.511709,0101000020E61000004223D8B8FE052140098A1F63EEAE4740
17885317,1363,48793301,Entire home/apt,,Zurich,,Kreis 11,1,0.0,2,1.0,,32.0,,Modern Apartament Fully furnished,2017-06-22 19:57:12.278426,47.408383,8.546712,0101000020E610000058A9A0A2EA172140069FE6E445B44740
9462837,1363,48708606,Entire home/apt,,Zurich,,Kreis 9,0,0.0,3,1.0,,36.0,,gemütliche zwei Zimmer Wohnung,2017-06-22 19:57:12.275649,47.39213,8.488286,0101000020E61000007730629F00FA2040E7E3DA5031B24740
11594878,1363,61343556,Entire home/apt,,Zurich,,Kreis 8,0,0.0,2,1.0,,10.0,,Oasis,2017-06-22 19:57:12.272771,47.35997,8.549806,0101000020E6100000064A0A2C8019214043C5387F13AE4740
12585750,1363,68263394,Entire home/apt,,Zurich,,Kreis 7,0,0.0,2,0.0,,32.0,,Studio near city centre in Zurich,2017-06-22 19:57:12.270080,47.368956,8.563055,0101000020E6100000D5B2B5BE48202140DCD440F339AF4740
12950072,1363,13933102,Entire home/apt,,Zurich,,Kreis 4,1,0.0,2,1.0,,37.0,,City Apartment near Cetral Station,2017-06-22 19:57:12.267793,47.37854,8.525315,0101000020E61000004D327216F60C21402A1DACFF73B04740
15199391,1363,66959533,Entire home/apt,,Zurich,,Kreis 12,0,0.0,4,1.0,,22.0,,"Bi-Kerl lädt ein. 75qm grosse 2,5 Zimmerwohnung",2017-06-22 19:57:12.264858,47.401878,8.590399,0101000020E6100000A52E19C7482E2140AF7D01BD70B34740
17335492,1363,116210701,Entire home/apt,,Zurich,,Kreis 9,0,0.0,1,1.0,,32.0,,Um quarto confortável  completo,2017-06-22 19:57:12.262580,47.394859,8.490187,0101000020E610000045D95BCAF9FA204000C45DBD8AB24740
16903949,1363,58234316,Entire home/apt,,Zurich,,Kreis 6,0,0.0,1,0.0,,36.0,,Very small 1 bedroom flat ~15qm,2017-06-22 19:57:12.260218,47.382176,8.547979,0101000020E610000021CA17B49018214076A8A624EBB04740
16358341,1363,10984373,Entire home/apt,,Zurich,,Kreis 11,3,3.5,3,1.0,,37.0,,Zentrale helle 1 Zimmer Wohnung,2017-06-22 19:57:12.257443,47.410284,8.546445,0101000020E61000001D2098A3C71721403909A52F84B44740
19118876,1363,133601525,Entire home/apt,,Zurich,,Kreis 10,2,0.0,1,0.0,,41.0,,Single room in shared flat on university campus,2017-06-22 19:57:12.254574,47.406079,8.505751,0101000020E6100000AED689CBF1022140D34B8C65FAB34740
16777073,1363,12150076,Private room,,Zurich,,Kreis 4,20,4.0,4,1.0,,148.0,,Quadruple room at Albisriederplatz,2017-06-22 19:57:08.233183,47.378192,8.511917,0101000020E61000006A882AFC19062140EECD6F9868B04740
17384697,1363,117507540,Private room,,Zurich,,Kreis 3,4,3.5,4,1.0,,132.0,,Quadruple room directly at Albisriederplatz,2017-06-22 19:57:05.570708,47.377692,8.510034,0101000020E610000035B22B2D23052140FDFA213658B04740
12300113,1363,15965973,Private room,,Zurich,,Kreis 4,9,4.5,3,1.0,,85.0,,Cozy in most lively area in Zurich!,2017-06-22 19:57:01.875072,47.384065,8.508425,0101000020E610000007F0164850042140E544BB0A29B14740
652938,1363,3275845,Private room,,Zurich,,Kreis 4,48,5.0,2,1.0,,155.0,,"Luxurious, in the heart of Zurich!",2017-06-22 19:56:54.159027,47.374077,8.530713,0101000020E6100000C51F459DB90F2140C89750C1E1AF4740
16445807,1363,105658130,Private room,,Zurich,,Kreis 11,0,0.0,2,1.0,,159.0,,Furnished room in a generously spaced flat,2017-06-22 19:56:54.155266,47.419029,8.537738,0101000020E610000005A2276552132140AD8905BEA2B54740
6140407,1363,31846248,Private room,,Zurich,,Kreis 6,1,0.0,2,1.0,,148.0,,BnB a dä goetzstrass Zürich,2017-06-22 19:56:52.413853,47.389394,8.545312,0101000020E6100000923B6C22331721401BA19FA9D7B14740
9520586,1363,40667302,Private room,,Zurich,,Kreis 7,2,0.0,2,1.0,,133.0,,Room 1,2017-06-22 19:56:49.441364,47.378242,8.559072,0101000020E6100000F83768AF3E1E2140A0FCDD3B6AB04740
5004624,1363,11413203,Private room,,Zurich,,Kreis 4,4,5.0,2,1.0,,127.0,,Homely & clean in central Zurich,2017-06-22 19:56:49.436592,47.374061,8.529592,0101000020E61000004B72C0AE260F2140C2DA183BE1AF4740
7774044,1363,39634356,Private room,,Zurich,,Kreis 10,2,0.0,3,1.0,,127.0,,rinconcito feliz,2017-06-22 19:56:49.431776,47.397862,8.530534,0101000020E610000006D50627A20F21401C295B24EDB24740
834570,1363,4365752,Private room,,Zurich,,Kreis 8,9,5.0,2,1.0,,132.0,,B&B in Penthouse Zürich-Seefeld,2017-06-22 19:56:49.414853,47.354943,8.554597,0101000020E61000005FEB5223F41B2140D978B0C56EAD4740
12392411,1363,67003545,Private room,,Zurich,,Kreis 1,0,0.0,2,1.0,,106.0,,Private Room in Prime Location,2017-06-22 19:56:44.512877,47.370032,8.54725,0101000020E6100000D578E926311821409B3C65355DAF4740
779635,1363,741479,Private room,,Zurich,,Kreis 4,1,0.0,4,1.0,,105.0,,Apartment in the city of Zürich,2017-06-22 19:56:44.492402,47.377512,8.527686,0101000020E6100000361D01DC2C0E21407DEC2E5052B04740
15767901,1363,101962817,Private room,,Zurich,,Kreis 2,0,0.0,2,1.0,,116.0,,Cozy room in downtown (district 2),2017-06-22 19:56:44.488527,47.358635,8.52669,0101000020E6100000AF42CA4FAA0D2140B9196EC0E7AD4740
7756218,1363,40667302,Private room,,Zurich,,Kreis 7,6,4.5,2,1.0,,106.0,,Room 3 room  with a view,2017-06-22 19:56:44.486014,47.377715,8.560131,0101000020E610000099F38C7DC91E2140B51A12F758B04740
1711223,1363,9026787,Private room,,Zurich,,Kreis 9,18,5.0,2,1.0,,122.0,,Private room & Bathroom Zurich City,2017-06-22 19:56:41.151936,47.385353,8.48107,0101000020E6100000672C9ACE4EF620402F35423F53B14740
4420181,1363,6504463,Private room,,Zurich,,Kreis 10,3,4.5,2,1.0,,84.0,,calm terrasse'room,2017-06-22 19:56:39.410396,47.41258,8.483226,0101000020E61000005F27F56569F72040E97DE36BCFB44740
269560,1363,209763,Private room,,Zurich,,Kreis 5,3,5.0,2,1.0,,84.0,,"Room in creative district: trendy, quiet & central",2017-06-22 19:56:37.854981,47.382461,8.528935,0101000020E6100000666B7D91D00E21406B7F677BF4B04740
18779493,1363,17731677,Private room,,Zurich,,Kreis 4,1,0.0,2,1.0,,90.0,,Private Room in a Central City Apartment in Zürich,2017-06-22 19:56:34.884221,47.378538,8.510455,0101000020E6100000CC28965B5A0521408925E5EE73B04740
15981373,1363,67772325,Private room,,Zurich,,Kreis 2,5,4.5,2,1.0,,95.0,,Stilvolles Zimmer an bester Lage,2017-06-22 19:56:34.878000,47.361716,8.531163,0101000020E6100000C4B0C398F40F21405038BBB54CAE4740
6716143,1363,21459081,Private room,,Zurich,,Kreis 6,14,5.0,2,1.0,,101.0,,One BR (1st of 2) in five room flat,2017-06-22 19:56:29.205012,47.398386,8.5419,0101000020E6100000A167B3EA731521409697FC4FFEB24740
13631997,1363,985681,Private room,,Zurich,,Kreis 7,0,0.0,2,1.0,,91.0,,"stadtnahes, ruhiges Appartement in Zürich",2017-06-22 19:56:29.200648,47.36018,8.589835,0101000020E6100000841266DAFE2D21402E56D4601AAE4740
6260241,1363,2130301,Private room,,Zurich,,Kreis 11,3,5.0,2,1.0,,102.0,,Great Double Room with Shared Bath,2017-06-22 19:56:27.628201,47.414681,8.516909,0101000020E61000002104E44BA8082140E4A25A4414B54740
8662403,1363,16091611,Private room,,Zurich,,Kreis 6,6,5.0,2,1.0,,90.0,,Spacious rooftop appartment,2017-06-22 19:56:27.613314,47.391763,8.540187,0101000020E6100000DE72F5639314214034643C4A25B24740
13608600,1363,4664357,Private room,,Zurich,,Kreis 3,0,0.0,2,1.0,,84.0,,"Bedroom central Zurich,perfect for Street Parade!",2017-06-22 19:56:24.114704,47.37087,8.519411,0101000020E6100000855D143DF0092140A4880CAB78AF4740
16951222,1363,50348083,Private room,,Zurich,,Kreis 5,11,4.5,2,0.0,,79.0,,Swiss Star Longstreet – Studio #2,2017-06-22 19:56:19.304111,47.383432,8.529238,0101000020E6100000D4997B48F80E2140B41EBE4C14B14740
14829916,1363,15757393,Private room,,Zurich,,Kreis 3,0,0.0,2,1.0,,69.0,,Bedroom for 2 with lovely balcony,2017-06-22 19:56:19.299417,47.364905,8.509271,0101000020E6100000399A232BBF042140CD920035B5AE4740
13278931,1363,41594758,Private room,,Zurich,,Kreis 12,0,0.0,2,1.0,,64.0,,Nice quiet clean room at 11 min from main station,2017-06-22 19:56:19.293174,47.401544,8.592556,0101000020E6100000DF180280632F2140D8F335CB65B34740
19112840,1363,28328735,Private room,,Zurich,,Kreis 12,0,0.0,2,1.0,,63.0,,15 min to Center. Double bedroom,2017-06-22 19:56:18.487714,47.40192,8.578172,0101000020E610000003ED0E2906282140DDCD531D72B34740
9093800,1363,13474312,Private room,,Zurich,,Kreis 9,0,0.0,2,1.0,,79.0,,Autumn's Finest…!,2017-06-22 19:56:18.461955,47.38944,8.484439,0101000020E61000005BD07B6308F820408BE07F2BD9B14740
13916488,1363,82589613,Private room,,Zurich,,Kreis 12,0,0.0,2,1.0,,74.0,,cozy stay for openminded travellers,2017-06-22 19:56:17.518817,47.408474,8.577107,0101000020E6100000D99596917A27214016A243E048B44740
13127934,1363,47446467,Private room,,Zurich,,Kreis 3,3,4.5,2,1.0,,79.0,,"Sunny, Central Located, Friendly Housekeeper.",2017-06-22 19:56:14.441091,47.374156,8.513287,0101000020E610000085ECBC8DCD06214014CD0358E4AF4740
5609431,1363,5247348,Private room,,Zurich,,Kreis 3,10,5.0,2,1.0,,81.0,,Quite and Cosy,2017-06-22 19:56:11.917152,47.36772,8.50863,0101000020E61000006A87BF266B042140E50AEF7211AF4740
7417740,1363,22811617,Private room,,Zurich,,Kreis 11,19,5.0,2,1.0,,62.0,,Cozy privatroom in a 4.5-room flat,2017-06-22 19:56:10.389775,47.415253,8.558619,0101000020E610000034D93F4F031E21406F48A30227B54740
12154597,1363,56496617,Private room,,Zurich,,Kreis 4,87,5.0,2,1.0,,79.0,,Charming room next to Langstrasse,2017-06-22 19:56:05.495497,47.373669,8.522062,0101000020E6100000FDF7E0B54B0B2140B743C362D4AF4740
1258401,1363,6372427,Private room,,Zurich,,Kreis 10,1,0.0,2,1.0,,42.0,,Schönes Zimmer direkt an der Limmat,2017-06-22 19:55:59.700516,47.392385,8.525144,0101000020E61000009961A3ACDF0C21407138F3AB39B24740
11152536,1363,22315609,Private room,,Zurich,,Kreis 12,10,5.0,2,1.0,,61.0,,Private clean furnished room,2017-06-22 19:55:58.665662,47.410488,8.575801,0101000020E610000019028063CF26214042B3EBDE8AB44740
12277567,1363,62006210,Private room,,Zurich,,Kreis 11,3,3.5,2,1.0,,58.0,,Room with Queensize- bed in Zürich Seebach,2017-06-22 19:55:57.804736,47.424752,8.555059,0101000020E610000070B378B1301C21408E7406465EB64740
9966268,1363,12646399,Private room,,Zurich,,Kreis 10,7,5.0,2,1.0,,58.0,,Large & sunny room - view over Zurich,2017-06-22 19:55:56.228909,47.394699,8.525352,0101000020E6100000C1C6F5EFFA0C2140C861307F85B24740
14210561,1363,4365528,Private room,,Zurich,,Kreis 3,0,0.0,2,1.0,,48.0,,Private and lovely room in a old building,2017-06-22 19:55:53.566658,47.370719,8.522187,0101000020E6100000EFCA2E185C0B2140BF805EB873AF4740
9598058,1363,42267449,Private room,,Zurich,,Kreis 10,3,4.5,3,1.0,,47.0,,GreenView - opening days price !!!,2017-06-22 19:55:51.903836,47.409547,8.487099,0101000020E610000020D4450A65F9204064963D096CB44740
15076246,1363,3580507,Private room,,Zurich,,Kreis 3,13,4.5,2,1.0,,53.0,,Big and Bright Room of an Italian Soul,2017-06-22 19:55:51.894669,47.370071,8.517205,0101000020E6100000C6A70018CF08214059198D7C5EAF4740
19373615,1363,135790291,Private room,,Zurich,,Kreis 3,0,0.0,2,1.0,,43.0,,Home in Zurich,2017-06-22 19:55:49.408424,47.371015,8.500613,0101000020E6100000A7E7DD5850002140A8A9656B7DAF4740
12921047,1363,18963051,Private room,,Zurich,,Kreis 11,1,0.0,2,1.0,,33.0,,Modern living w/ perfect connection to the center,2017-06-22 19:55:46.456130,47.413074,8.541522,0101000020E61000000821205F42152140F969DC9BDFB44740
18992068,1363,31574350,Private room,,Zurich,,Kreis 6,3,5.0,2,1.0,,35.0,,Simple but spacious room with double bed,2017-06-22 19:55:46.438995,47.397437,8.541413,0101000020E61000002D42B11534152140349C3237DFB24740
18342796,1363,9771933,Private room,,Zurich,,Kreis 6,0,0.0,5,3.0,,311.0,,3 Zimmer zentral aber ruhig in Wipkingen/ Zürich,2017-06-22 19:55:45.291504,47.393172,8.537134,0101000020E6100000AB23473A03132140F9D9C87553B24740
2623652,1363,13437241,Private room,,Zurich,,Kreis 11,1,0.0,2,1.0,,317.0,,Room in a student flatshare,2017-06-22 19:55:45.288190,47.40259,8.550327,0101000020E61000002A36E675C41921402BD9B11188B34740
18127107,1363,124931296,Private room,,Zurich,,Kreis 4,0,0.0,2,1.0,,459.0,,Deluxe two room suite,2017-06-22 19:55:45.285699,47.379209,8.533118,0101000020E61000005FD1ADD7F4102140A8ACA6EB89B04740
18127549,1363,124935329,Private room,,Zurich,,Kreis 4,0,0.0,2,1.0,,460.0,,wo bedrooms Deluxe view room,2017-06-22 19:55:45.282593,47.378174,8.528281,0101000020E61000004432E4D87A0E21404819710168B04740
15185856,1363,50348083,Private room,,Zurich,,Kreis 3,19,4.5,4,2.0,,211.0,,Swiss Star Guesthouse District 3 - Family Room,2017-06-22 19:55:44.111240,47.373924,8.517036,0101000020E610000095B54DF1B80821404298DBBDDCAF4740
19106166,1363,133491635,Private room,,Zurich,,Kreis 6,0,0.0,8,4.0,,231.0,,Stunningly Decorated Four Bed in Zürich,2017-06-22 19:55:44.105912,47.393873,8.536505,0101000020E6100000ED478AC8B012214082E3326E6AB24740
5550309,1363,28630072,Private room,,Zurich,,Kreis 1,6,5.0,2,1.0,,207.0,,Central Zurich near lake - longterm,2017-06-22 19:55:44.102863,47.375673,8.545632,0101000020E6100000594DD7135D172140BF7E880D16B04740
16145275,1363,73474333,Private room,,Zurich,,Kreis 10,0,0.0,2,1.0,,303.0,,Amazing flat with Jacuzzi on the roof terasse,2017-06-22 19:55:44.100204,47.400432,8.492236,0101000020E6100000E5D3635B06FC2040CD22145B41B34740
12942576,1363,10424525,Private room,,Zurich,,Kreis 1,4,4.0,3,1.0,,270.0,,Your home in Zurich,2017-06-22 19:55:44.097288,47.376537,8.542036,0101000020E610000062821ABE85152140F25D4A5D32B04740
18706529,1363,129519903,Private room,,Zurich,,Kreis 1,0,0.0,2,1.0,,233.0,,Room with a view!#secretplace,2017-06-22 19:55:44.094458,47.369682,8.541034,0101000020E6100000520C906802152140BEF561BD51AF4740
6716153,1363,21459081,Private room,,Zurich,,Kreis 6,5,4.5,4,1.0,,233.0,,2 private BRs in 5 room shared flat,2017-06-22 19:55:44.091274,47.396467,8.540078,0101000020E61000000394861A85142140BC783F6EBFB24740
10047320,1363,50884548,Private room,,Zurich,,Kreis 1,0,0.0,2,1.0,,211.0,,Your best choice in Zürich old town,2017-06-22 19:55:44.088005,47.374253,8.54458,0101000020E6100000821C9430D316214007B7B585E7AF4740
9285446,1363,48218697,Private room,,Zurich,,Kreis 5,0,0.0,2,1.0,,265.0,,Komfortzimmer im Walhalla Hotel,2017-06-22 19:55:44.085470,47.381142,8.537541,0101000020E6100000AD84EE9238132140E690D442C9B04740
14495996,1363,69261559,Private room,,Zurich,,Kreis 2,0,0.0,2,1.0,,265.0,,18m2 room & balcony at the lake,2017-06-22 19:55:44.082640,47.365469,8.536504,0101000020E6100000AC58FCA6B0122140D5592DB0C7AE4740
18074502,1363,2749598,Private room,,Zurich,,Kreis 5,0,0.0,1,1.0,,210.0,,TOP OF ZURICH - 270° view from the 15th Floor,2017-06-22 19:55:44.080033,47.391577,8.520388,0101000020E61000003276C24B700A2140D26EF4311FB24740
10734810,1363,55493322,Private room,,Zurich,,Kreis 1,1,0.0,2,1.0,,265.0,,Milchbar das Gaumenfreudenhaus,2017-06-22 19:55:44.074890,47.368757,8.541009,0101000020E6100000EFAEB321FF142140E695EB6D33AF4740
8094274,1363,5931113,Private room,,Zurich,,Kreis 10,0,0.0,2,1.0,,231.0,,"Central room, close to everything",2017-06-22 19:55:44.071941,47.392512,8.533617,0101000020E6100000E42D573F36112140CFA44DD53DB24740
11613717,1363,10424525,Private room,,Zurich,,Kreis 1,10,4.0,2,1.0,,201.0,,"Charming, cool, arty residence",2017-06-22 19:55:42.896927,47.371063,8.543556,0101000020E6100000D316D7F84C162140B9E00CFE7EAF4740
18670959,1363,4988867,Private room,,Zurich,,Kreis 1,1,0.0,2,1.0,,191.0,,Private Floor in Loft / Beautiful Rooftop,2017-06-22 19:55:42.890368,47.371425,8.541786,0101000020E61000007FDC7EF9641521405AF5B9DA8AAF4740
19373497,1363,35405500,Private room,,Zurich,,Kreis 4,0,0.0,1,1.0,,196.0,,Cosy and bright living room with balcony (Kreis 4),2017-06-22 19:55:42.886517,47.376106,8.51915,0101000020E6100000D26F5F07CE09214029EACC3D24B04740
17006683,1363,50348083,Private room,,Zurich,,Kreis 4,0,0.0,2,0.0,,159.0,,Swiss Star Center  - 2 bedroom Apartment #4,2017-06-22 19:55:41.854415,47.378327,8.528102,0101000020E610000086E7A562630E2140CE18E6046DB04740
1478873,1363,7698073,Private room,,Zurich,,Kreis 2,25,4.5,2,1.0,,180.0,,Room in Duplex Apartment,2017-06-22 19:55:41.850004,47.361338,8.53391,0101000020E6100000C503CAA65C112140AA66D65240AE4740
724181,1363,3743735,Private room,,Zurich,,Kreis 2,0,0.0,2,1.0,,159.0,,Safari Zelt für 2 bis 4 Personen,2017-06-22 19:55:41.847295,47.336094,8.539643,0101000020E6100000D90759164C142140E030D12005AB4740
6394068,1363,21178806,Private room,,Zurich,,Kreis 11,0,0.0,2,1.0,,159.0,,New flat over the sky of Zurich,2017-06-22 19:55:41.844302,47.418669,8.557803,0101000020E6100000AC38D55A981D2140AD6C1FF296B54740
1300834,1363,7072391,Private room,,Zurich,,Kreis 2,1,0.0,2,1.0,,162.0,,Nice room in lovely neighbourhood,2017-06-22 19:55:41.838892,47.3534,8.529808,0101000020E61000007E5182FE420F2140053411363CAD4740
15862661,1363,55754135,Private room,,Zurich,,Kreis 9,0,0.0,4,1.0,,159.0,,"Top-floor apartment, spacious rooms and terrace.",2017-06-22 19:55:41.066312,47.396718,8.482089,0101000020E6100000CF85915ED4F6204005DEC9A7C7B24740
10935633,1363,12356982,Private room,,Zurich,,Kreis 4,0,0.0,2,1.0,,159.0,,Cosy Room in lively District 4,2017-06-22 19:55:41.063789,47.378414,8.509814,0101000020E6100000FD153257060521409D2CB5DE6FB04740
1079967,1363,5940511,Private room,,Zurich,,Kreis 6,0,0.0,2,1.0,,147.0,,Zimmer bei der Uni Zürich,2017-06-22 19:55:41.061000,47.394342,8.545723,0101000020E61000009B594B016917214039B874CC79B24740
17005900,1363,50348083,Private room,,Zurich,,Kreis 4,0,0.0,2,0.0,,159.0,,Swiss Star Center- 2 bedroom Aparment #03,2017-06-22 19:55:41.058663,47.376918,8.529371,0101000020E6100000D1E638B7090F21400AA359D93EB04740
9536469,1363,49397364,Private room,,Zurich,,Kreis 5,2,0.0,6,1.0,,153.0,,Big room with kitchen,2017-06-22 19:55:41.055734,47.381977,8.536704,0101000020E6100000C843DFDDCA1221407F69519FE4B04740
1843250,1363,9630841,Private room,,Zurich,,Kreis 5,1,0.0,2,1.0,,159.0,,Room with a view in Trendy Apartment in the city,2017-06-22 19:55:41.052990,47.390457,8.525292,0101000020E61000006CB3B112F30C214044BFB67EFAB14740
9892736,1363,50884548,Private room,,Zurich,,Kreis 1,3,4.5,1,1.0,,180.0,,Dein Zuhause mitten in der Altstadt,2017-06-22 19:55:41.050659,47.374731,8.543189,0101000020E610000009185DDE1C16214010E6762FF7AF4740
13916574,1363,49670152,Private room,,Zurich,,Kreis 3,2,0.0,2,1.0,,185.0,,Nice flat in ZH center,2017-06-22 19:55:41.048002,47.373909,8.519457,0101000020E6100000465B9544F60921400C570740DCAF4740
256759,1363,1219996,Private room,,Zurich,,Kreis 4,43,4.5,2,1.0,,159.0,,D. Orange Room/Zimmer (Double/DZ),2017-06-22 19:55:41.045615,47.379606,8.525008,0101000020E6100000D8463CD9CD0C2140C5AEEDED96B04740
17692506,1363,7315439,Private room,,Zurich,,Kreis 4,0,0.0,2,1.0,,159.0,,Central Spacious Zürich Apartment,2017-06-22 19:55:41.043348,47.373113,8.524229,0101000020E6100000C53A55BE670C2140315BB22AC2AF4740
