LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,RH2M,T2M,PRECTOT
-48.59388,-27.06416,2016,4,29,120,2016-04-29,71.58,14.3,0.05
-48.59388,-27.06416,2016,4,30,121,2016-04-30,68.2,14.69,0.03
-48.59388,-27.06416,2016,5,1,122,2016-05-01,76.45,14.86,0.04
-48.59388,-27.06416,2016,5,2,123,2016-05-02,78.91,16.72,0.04
-48.59388,-27.06416,2016,5,3,124,2016-05-03,78.47,17.51,0
-48.59388,-27.06416,2016,5,4,125,2016-05-04,77.22,18.7,0
-48.59388,-27.06416,2016,5,5,126,2016-05-05,81.14,18.85,0.03
-48.59388,-27.06416,2016,5,6,127,2016-05-06,87.37,18.27,9.24
-48.59388,-27.06416,2016,5,7,128,2016-05-07,89.87,18.95,6.61
-48.59388,-27.06416,2016,5,8,129,2016-05-08,90.17,19.47,0.52
-48.59388,-27.06416,2016,5,9,130,2016-05-09,87.2,20.71,2.27
-48.59388,-27.06416,2016,5,10,131,2016-05-10,85.49,20.3,5.72
-48.59388,-27.06416,2016,5,11,132,2016-05-11,82.32,18.59,1.98
-48.59388,-27.06416,2016,5,12,133,2016-05-12,86.75,17.55,3.19
-48.59388,-27.06416,2016,5,13,134,2016-05-13,83.78,16.82,0.39
-48.59388,-27.06416,2016,5,14,135,2016-05-14,85.8,17.72,0.88
-48.59388,-27.06416,2016,5,15,136,2016-05-15,90.47,18.81,2.69
-48.59388,-27.06416,2016,5,16,137,2016-05-16,79.77,19.39,13
-48.59388,-27.06416,2016,5,17,138,2016-05-17,73.37,14.58,0.91
-48.59388,-27.06416,2016,5,18,139,2016-05-18,68.84,14.22,0.02
-48.59388,-27.06416,2016,5,19,140,2016-05-19,74.37,13.6,0.06
-48.59388,-27.06416,2016,5,20,141,2016-05-20,83.33,15.87,27.1
-48.59388,-27.06416,2016,5,21,142,2016-05-21,82.76,18.75,8.56
-48.59388,-27.06416,2016,5,22,143,2016-05-22,88.99,16.52,18.87
-48.59388,-27.06416,2016,5,23,144,2016-05-23,76.02,14.53,0.24
-48.59388,-27.06416,2016,5,24,145,2016-05-24,82.25,14.68,0.25
-48.59388,-27.06416,2016,5,25,146,2016-05-25,81.13,17.2,0.56
-48.59388,-27.06416,2016,5,26,147,2016-05-26,87.47,18.08,0.31
-48.59388,-27.06416,2016,5,27,148,2016-05-27,90.05,16.31,1.84
-48.59388,-27.06416,2016,5,28,149,2016-05-28,91.63,16.71,2.25
-48.59388,-27.06416,2016,5,29,150,2016-05-29,97.2,17.99,6.52
-48.59388,-27.06416,2016,5,30,151,2016-05-30,84.26,18.22,1.02
-48.59388,-27.06416,2016,5,31,152,2016-05-31,81.73,18.1,0.46
-48.59388,-27.06416,2016,6,1,153,2016-06-01,88.71,15.82,4.37
-48.59388,-27.06416,2016,6,2,154,2016-06-02,79.81,16.08,3.08
-48.59388,-27.06416,2016,6,3,155,2016-06-03,74.75,14.92,0.04
-48.59388,-27.06416,2016,6,4,156,2016-06-04,79.92,14.19,0.4
-48.59388,-27.06416,2016,6,5,157,2016-06-05,80.72,14.55,0.97
-48.59388,-27.06416,2016,6,6,158,2016-06-06,83.83,13.34,1.74
-48.59388,-27.06416,2016,6,7,159,2016-06-07,74.64,12.72,0.14
-48.59388,-27.06416,2016,6,8,160,2016-06-08,74.41,11.01,3.23
-54.99999,-9.99999,2016,4,29,120,2016-04-29,86.03,22.86,1.14
-54.99999,-9.99999,2016,4,30,121,2016-04-30,86.33,23.47,0.23
-54.99999,-9.99999,2016,5,1,122,2016-05-01,85.87,23.44,0
-54.99999,-9.99999,2016,5,2,123,2016-05-02,85.68,24.46,0
-54.99999,-9.99999,2016,5,3,124,2016-05-03,87.93,24.2,2.01
-54.99999,-9.99999,2016,5,4,125,2016-05-04,88,24.03,0.12
-54.99999,-9.99999,2016,5,5,126,2016-05-05,84.97,24.41,0
-54.99999,-9.99999,2016,5,6,127,2016-05-06,88.61,24.81,2.17
-54.99999,-9.99999,2016,5,7,128,2016-05-07,94.4,24.25,5.87
-54.99999,-9.99999,2016,5,8,129,2016-05-08,89.43,24.29,0.46
-54.99999,-9.99999,2016,5,9,130,2016-05-09,89.21,24.7,0
-54.99999,-9.99999,2016,5,10,131,2016-05-10,86.49,25.16,0
-54.99999,-9.99999,2016,5,11,132,2016-05-11,86.97,25.32,0
-54.99999,-9.99999,2016,5,12,133,2016-05-12,83.66,26.1,0
-54.99999,-9.99999,2016,5,13,134,2016-05-13,85.66,26.01,2.02
-54.99999,-9.99999,2016,5,14,135,2016-05-14,85.04,26,0.9
-54.99999,-9.99999,2016,5,15,136,2016-05-15,84,25.84,0.43
-54.99999,-9.99999,2016,5,16,137,2016-05-16,82.33,25.74,0.11
-54.99999,-9.99999,2016,5,17,138,2016-05-17,80.73,25.9,0
-54.99999,-9.99999,2016,5,18,139,2016-05-18,80.49,25.93,0
-54.99999,-9.99999,2016,5,19,140,2016-05-19,79.81,26.14,0
-54.99999,-9.99999,2016,5,20,141,2016-05-20,79.14,26.31,0
-54.99999,-9.99999,2016,5,21,142,2016-05-21,77.23,26.41,0.24
-54.99999,-9.99999,2016,5,22,143,2016-05-22,75.36,26.03,0.04
-54.99999,-9.99999,2016,5,23,144,2016-05-23,74.94,25.78,0
-54.99999,-9.99999,2016,5,24,145,2016-05-24,73.87,25.44,0
-54.99999,-9.99999,2016,5,25,146,2016-05-25,71.2,25.87,0
-54.99999,-9.99999,2016,5,26,147,2016-05-26,67.62,26.7,0
-54.99999,-9.99999,2016,5,27,148,2016-05-27,73.28,26.08,0.47
-54.99999,-9.99999,2016,5,28,149,2016-05-28,72.66,26.1,0.13
-54.99999,-9.99999,2016,5,29,150,2016-05-29,69.81,26.45,0
-54.99999,-9.99999,2016,5,30,151,2016-05-30,67.96,26.52,0
-54.99999,-9.99999,2016,5,31,152,2016-05-31,66.45,26.62,0
-54.99999,-9.99999,2016,6,1,153,2016-06-01,64.03,27.35,0
-54.99999,-9.99999,2016,6,2,154,2016-06-02,66.76,27.39,0.02
-54.99999,-9.99999,2016,6,3,155,2016-06-03,71.29,27.43,5.38
-54.99999,-9.99999,2016,6,4,156,2016-06-04,73.71,27.06,1.69
-54.99999,-9.99999,2016,6,5,157,2016-06-05,66.46,27.51,0
-54.99999,-9.99999,2016,6,6,158,2016-06-06,67.6,27.44,1.23
-54.99999,-9.99999,2016,6,7,159,2016-06-07,71.95,27.14,4.51
-54.99999,-9.99999,2016,6,8,160,2016-06-08,75.1,26.53,4.17
-40.28638,-20.25805,2016,4,29,120,2016-04-29,87.85,23.05,6.39
-40.28638,-20.25805,2016,4,30,121,2016-04-30,81.11,23.41,2.99
-40.28638,-20.25805,2016,5,1,122,2016-05-01,80.5,22.19,9.6
-40.28638,-20.25805,2016,5,2,123,2016-05-02,72.56,22.42,0
-40.28638,-20.25805,2016,5,3,124,2016-05-03,74.36,23.55,0.05
-40.28638,-20.25805,2016,5,4,125,2016-05-04,72.88,24.52,0.16
-40.28638,-20.25805,2016,5,5,126,2016-05-05,75.41,23.93,0.15
-40.28638,-20.25805,2016,5,6,127,2016-05-06,74.67,24.08,1.18
-40.28638,-20.25805,2016,5,7,128,2016-05-07,72.76,24.89,0.46
-40.28638,-20.25805,2016,5,8,129,2016-05-08,72.85,25.03,0.1
-40.28638,-20.25805,2016,5,9,130,2016-05-09,73.31,25.19,0.26
-40.28638,-20.25805,2016,5,10,131,2016-05-10,73.68,25.26,0.08
-40.28638,-20.25805,2016,5,11,132,2016-05-11,73.79,25.08,0.05
-40.28638,-20.25805,2016,5,12,133,2016-05-12,80.52,24.44,3.61
-40.28638,-20.25805,2016,5,13,134,2016-05-13,80.7,23.25,5.38
-40.28638,-20.25805,2016,5,14,135,2016-05-14,76.94,22.59,2.59
-40.28638,-20.25805,2016,5,15,136,2016-05-15,75.29,22.78,0.6
-40.28638,-20.25805,2016,5,16,137,2016-05-16,72.83,24.66,0.01
-40.28638,-20.25805,2016,5,17,138,2016-05-17,75.27,25.13,0.17
-40.28638,-20.25805,2016,5,18,139,2016-05-18,82.48,24.43,1.71
-40.28638,-20.25805,2016,5,19,140,2016-05-19,85.94,23.52,2.19
-40.28638,-20.25805,2016,5,20,141,2016-05-20,83.47,23.88,2.99
-40.28638,-20.25805,2016,5,21,142,2016-05-21,80.84,24.72,1.04
-40.28638,-20.25805,2016,5,22,143,2016-05-22,79.23,24.94,1.55
-40.28638,-20.25805,2016,5,23,144,2016-05-23,78.47,25.17,2.36
-40.28638,-20.25805,2016,5,24,145,2016-05-24,72.91,21.95,0.55
-40.28638,-20.25805,2016,5,25,146,2016-05-25,73.33,22.37,0.37
-40.28638,-20.25805,2016,5,26,147,2016-05-26,67.02,22.25,0
-40.28638,-20.25805,2016,5,27,148,2016-05-27,69.47,22.46,0
-40.28638,-20.25805,2016,5,28,149,2016-05-28,81.09,22.76,2.59
-40.28638,-20.25805,2016,5,29,150,2016-05-29,81.13,23.25,4.11
-40.28638,-20.25805,2016,5,30,151,2016-05-30,76.38,24.2,0.85
-40.28638,-20.25805,2016,5,31,152,2016-05-31,76.09,24.5,0.52
-40.28638,-20.25805,2016,6,1,153,2016-06-01,79.09,24.4,0.84
-40.28638,-20.25805,2016,6,2,154,2016-06-02,74.84,25.29,1.13
-40.28638,-20.25805,2016,6,3,155,2016-06-03,79.93,24.79,1.67
-40.28638,-20.25805,2016,6,4,156,2016-06-04,81.66,25.07,1.56
-40.28638,-20.25805,2016,6,5,157,2016-06-05,79.18,25.6,1.23
-40.28638,-20.25805,2016,6,6,158,2016-06-06,72.3,26.26,0.11
-40.28638,-20.25805,2016,6,7,159,2016-06-07,75.52,24.94,0.42
-40.28638,-20.25805,2016,6,8,160,2016-06-08,83.6,22.18,6.83
-48.56163,-24.65787,2016,4,29,120,2016-04-29,78.67,12.99,0
-48.56163,-24.65787,2016,4,30,121,2016-04-30,79.44,13.83,0
-48.56163,-24.65787,2016,5,1,122,2016-05-01,72.91,11.75,0
-48.56163,-24.65787,2016,5,2,123,2016-05-02,83.81,13.37,0.01
-48.56163,-24.65787,2016,5,3,124,2016-05-03,84.38,16.12,0.01
-48.56163,-24.65787,2016,5,4,125,2016-05-04,83.61,17.55,0.04
-48.56163,-24.65787,2016,5,5,126,2016-05-05,84.09,17.91,0.61
-48.56163,-24.65787,2016,5,6,127,2016-05-06,89.35,18.12,6.07
-48.56163,-24.65787,2016,5,7,128,2016-05-07,89.74,18.28,0.99
-48.56163,-24.65787,2016,5,8,129,2016-05-08,92.09,17.74,3.16
-48.56163,-24.65787,2016,5,9,130,2016-05-09,96.86,17.57,8.29
-48.56163,-24.65787,2016,5,10,131,2016-05-10,92.43,18.65,2.5
-48.56163,-24.65787,2016,5,11,132,2016-05-11,93.28,16.84,5.99
-48.56163,-24.65787,2016,5,12,133,2016-05-12,92.19,15.85,2.6
-48.56163,-24.65787,2016,5,13,134,2016-05-13,88.74,15.81,0.52
-48.56163,-24.65787,2016,5,14,135,2016-05-14,85.77,16.07,0.15
-48.56163,-24.65787,2016,5,15,136,2016-05-15,86.67,17.86,0.41
-48.56163,-24.65787,2016,5,16,137,2016-05-16,93.89,19.71,12.47
-48.56163,-24.65787,2016,5,17,138,2016-05-17,84.66,15.89,0.34
-48.56163,-24.65787,2016,5,18,139,2016-05-18,85.47,14.52,0.53
-48.56163,-24.65787,2016,5,19,140,2016-05-19,87.32,13.32,0.58
-48.56163,-24.65787,2016,5,20,141,2016-05-20,93.63,15.34,11.34
-48.56163,-24.65787,2016,5,21,142,2016-05-21,93.32,19.85,27.14
-48.56163,-24.65787,2016,5,22,143,2016-05-22,95.79,19.98,17.92
-48.56163,-24.65787,2016,5,23,144,2016-05-23,77.13,13.17,0.25
-48.56163,-24.65787,2016,5,24,145,2016-05-24,88.46,12,0.36
-48.56163,-24.65787,2016,5,25,146,2016-05-25,89.67,14.96,0.43
-48.56163,-24.65787,2016,5,26,147,2016-05-26,89.45,16.36,1.72
-48.56163,-24.65787,2016,5,27,148,2016-05-27,98.93,15.48,8.93
-48.56163,-24.65787,2016,5,28,149,2016-05-28,95.81,15.73,2.99
-48.56163,-24.65787,2016,5,29,150,2016-05-29,98.84,15.69,6
-48.56163,-24.65787,2016,5,30,151,2016-05-30,95.04,16.16,4.27
-48.56163,-24.65787,2016,5,31,152,2016-05-31,92.02,17.62,4.11
-48.56163,-24.65787,2016,6,1,153,2016-06-01,93.81,16.79,22.21
-48.56163,-24.65787,2016,6,2,154,2016-06-02,89.16,15.71,0.66
-48.56163,-24.65787,2016,6,3,155,2016-06-03,86.01,15.07,0.09
-48.56163,-24.65787,2016,6,4,156,2016-06-04,88.77,14.74,5.45
-48.56163,-24.65787,2016,6,5,157,2016-06-05,95.52,14.82,13.36
-48.56163,-24.65787,2016,6,6,158,2016-06-06,93.7,14.72,2.38
-48.56163,-24.65787,2016,6,7,159,2016-06-07,88.31,13.19,0.09
-48.56163,-24.65787,2016,6,8,160,2016-06-08,74.1,10.21,0.01
-40.83943,-14.8661,2016,4,29,120,2016-04-29,66.27,23.29,0.4
-40.83943,-14.8661,2016,4,30,121,2016-04-30,62.19,24.26,0.41
-40.83943,-14.8661,2016,5,1,122,2016-05-01,61.65,25.58,0.25
-40.83943,-14.8661,2016,5,2,123,2016-05-02,72.49,23.57,1.31
-40.83943,-14.8661,2016,5,3,124,2016-05-03,63.87,23.02,0.22
-40.83943,-14.8661,2016,5,4,125,2016-05-04,60.84,23.73,0.05
-40.83943,-14.8661,2016,5,5,126,2016-05-05,61.39,24.55,0.05
-40.83943,-14.8661,2016,5,6,127,2016-05-06,61.92,23.06,0.05
-40.83943,-14.8661,2016,5,7,128,2016-05-07,66.14,23.36,0.59
-40.83943,-14.8661,2016,5,8,129,2016-05-08,63.34,23.1,0.86
-40.83943,-14.8661,2016,5,9,130,2016-05-09,59.89,22.35,0.02
-40.83943,-14.8661,2016,5,10,131,2016-05-10,58.53,22.66,0.04
-40.83943,-14.8661,2016,5,11,132,2016-05-11,54.86,23.63,0.01
-40.83943,-14.8661,2016,5,12,133,2016-05-12,57.66,23.85,0.05
-40.83943,-14.8661,2016,5,13,134,2016-05-13,63.65,23.93,0.14
-40.83943,-14.8661,2016,5,14,135,2016-05-14,69.3,23.5,0.37
-40.83943,-14.8661,2016,5,15,136,2016-05-15,69.32,23.09,0.6
-40.83943,-14.8661,2016,5,16,137,2016-05-16,66.56,23.69,0.33
-40.83943,-14.8661,2016,5,17,138,2016-05-17,56.04,24.65,0.01
-40.83943,-14.8661,2016,5,18,139,2016-05-18,60.7,24.65,0
-40.83943,-14.8661,2016,5,19,140,2016-05-19,65.68,24.45,0.02
-40.83943,-14.8661,2016,5,20,141,2016-05-20,65.75,23.02,0.3
-40.83943,-14.8661,2016,5,21,142,2016-05-21,65.34,23.47,0.69
-40.83943,-14.8661,2016,5,22,143,2016-05-22,63.82,23.97,0.1
-40.83943,-14.8661,2016,5,23,144,2016-05-23,54.59,23.84,0
-40.83943,-14.8661,2016,5,24,145,2016-05-24,68.98,23.1,0.39
-40.83943,-14.8661,2016,5,25,146,2016-05-25,74.49,21.02,1.22
-40.83943,-14.8661,2016,5,26,147,2016-05-26,64.36,21.47,0.32
-40.83943,-14.8661,2016,5,27,148,2016-05-27,57.24,21.27,0.12
-40.83943,-14.8661,2016,5,28,149,2016-05-28,60.29,21.88,0.23
-40.83943,-14.8661,2016,5,29,150,2016-05-29,70.65,21.78,0.44
-40.83943,-14.8661,2016,5,30,151,2016-05-30,72.25,21.56,0.04
-40.83943,-14.8661,2016,5,31,152,2016-05-31,57.1,23.36,0.05
-40.83943,-14.8661,2016,6,1,153,2016-06-01,56.44,23.65,0.03
-40.83943,-14.8661,2016,6,2,154,2016-06-02,57.58,23.74,0.03
-40.83943,-14.8661,2016,6,3,155,2016-06-03,52.78,24.57,0
-40.83943,-14.8661,2016,6,4,156,2016-06-04,54.36,25.49,0
-40.83943,-14.8661,2016,6,5,157,2016-06-05,57.94,25.26,0
-40.83943,-14.8661,2016,6,6,158,2016-06-06,53.49,25.33,0
-40.83943,-14.8661,2016,6,7,159,2016-06-07,50.03,25.41,0.01
-40.83943,-14.8661,2016,6,8,160,2016-06-08,49.05,26.18,0
-38.41833,-12.86624,2016,4,29,120,2016-04-29,74.29,27.37,1.75
-38.41833,-12.86624,2016,4,30,121,2016-04-30,74.52,27.16,0.59
-38.41833,-12.86624,2016,5,1,122,2016-05-01,73.23,27.17,0.08
-38.41833,-12.86624,2016,5,2,123,2016-05-02,75.37,26.85,2.04
-38.41833,-12.86624,2016,5,3,124,2016-05-03,82.92,26.03,15.32
-38.41833,-12.86624,2016,5,4,125,2016-05-04,79.11,25.97,5.73
-38.41833,-12.86624,2016,5,5,126,2016-05-05,75.73,26.24,1.03
-38.41833,-12.86624,2016,5,6,127,2016-05-06,78.3,26.21,0.94
-38.41833,-12.86624,2016,5,7,128,2016-05-07,77.66,26.22,3.02
-38.41833,-12.86624,2016,5,8,129,2016-05-08,74.4,25.97,0.72
-38.41833,-12.86624,2016,5,9,130,2016-05-09,71.63,25.98,0.28
-38.41833,-12.86624,2016,5,10,131,2016-05-10,71.86,26.23,0.28
-38.41833,-12.86624,2016,5,11,132,2016-05-11,73.96,26.35,0.7
-38.41833,-12.86624,2016,5,12,133,2016-05-12,74.62,26.22,0.71
-38.41833,-12.86624,2016,5,13,134,2016-05-13,73.96,26.28,0.26
-38.41833,-12.86624,2016,5,14,135,2016-05-14,79.85,26.14,5.25
-38.41833,-12.86624,2016,5,15,136,2016-05-15,80.12,26.09,12.68
-38.41833,-12.86624,2016,5,16,137,2016-05-16,77.93,26.07,4.93
-38.41833,-12.86624,2016,5,17,138,2016-05-17,75.57,26.46,1.58
-38.41833,-12.86624,2016,5,18,139,2016-05-18,75.15,26.67,0.11
-38.41833,-12.86624,2016,5,19,140,2016-05-19,72.65,25.93,0.19
-38.41833,-12.86624,2016,5,20,141,2016-05-20,76.67,25.65,1.47
-38.41833,-12.86624,2016,5,21,142,2016-05-21,76.36,25.92,2.65
-38.41833,-12.86624,2016,5,22,143,2016-05-22,73.17,26.13,0.22
-38.41833,-12.86624,2016,5,23,144,2016-05-23,82.76,26.16,9.67
-38.41833,-12.86624,2016,5,24,145,2016-05-24,86.77,26.34,15.55
-38.41833,-12.86624,2016,5,25,146,2016-05-25,85.28,25.73,9.61
-38.41833,-12.86624,2016,5,26,147,2016-05-26,82.12,25.82,5.55
-38.41833,-12.86624,2016,5,27,148,2016-05-27,83.3,25.31,7.77
-38.41833,-12.86624,2016,5,28,149,2016-05-28,80.45,25.69,1.47
-38.41833,-12.86624,2016,5,29,150,2016-05-29,79.28,25.75,1.77
-38.41833,-12.86624,2016,5,30,151,2016-05-30,79.94,25.52,0.9
-38.41833,-12.86624,2016,5,31,152,2016-05-31,78.01,25.62,1.58
-38.41833,-12.86624,2016,6,1,153,2016-06-01,76.51,25.59,0.35
-38.41833,-12.86624,2016,6,2,154,2016-06-02,76.35,25.79,0.29
-38.41833,-12.86624,2016,6,3,155,2016-06-03,76.76,26.33,0.02
-38.41833,-12.86624,2016,6,4,156,2016-06-04,76.89,26.55,0.06
-38.41833,-12.86624,2016,6,5,157,2016-06-05,76.23,27.09,0.04
-38.41833,-12.86624,2016,6,6,158,2016-06-06,73.01,26.5,0.02
-38.41833,-12.86624,2016,6,7,159,2016-06-07,76.34,26.99,0.01
-38.41833,-12.86624,2016,6,8,160,2016-06-08,78.28,26.93,0
-38.32029,-6.32864,2016,4,29,120,2016-04-29,60.63,27.7,0.01
-38.32029,-6.32864,2016,4,30,121,2016-04-30,56.22,27.31,0
-38.32029,-6.32864,2016,5,1,122,2016-05-01,63.56,27.44,0.14
-38.32029,-6.32864,2016,5,2,123,2016-05-02,72.49,26.8,5.36
-38.32029,-6.32864,2016,5,3,124,2016-05-03,63.58,27.01,1.16
-38.32029,-6.32864,2016,5,4,125,2016-05-04,58.54,26.79,0.01
-38.32029,-6.32864,2016,5,5,126,2016-05-05,60.6,27.55,0
-38.32029,-6.32864,2016,5,6,127,2016-05-06,64.49,27.48,0.05
-38.32029,-6.32864,2016,5,7,128,2016-05-07,52.86,27.55,0.01
-38.32029,-6.32864,2016,5,8,129,2016-05-08,56.55,27.82,0.01
-38.32029,-6.32864,2016,5,9,130,2016-05-09,67.79,26.97,0.43
-38.32029,-6.32864,2016,5,10,131,2016-05-10,76.62,26.43,7.15
-38.32029,-6.32864,2016,5,11,132,2016-05-11,73.01,27.34,2.68
-38.32029,-6.32864,2016,5,12,133,2016-05-12,70.2,27.74,0.38
-38.32029,-6.32864,2016,5,13,134,2016-05-13,64.66,28.14,2.14
-38.32029,-6.32864,2016,5,14,135,2016-05-14,70.86,27.43,5.1
-38.32029,-6.32864,2016,5,15,136,2016-05-15,52.91,27.05,0.08
-38.32029,-6.32864,2016,5,16,137,2016-05-16,58.03,27.32,0.2
-38.32029,-6.32864,2016,5,17,138,2016-05-17,65.28,27.67,0.57
-38.32029,-6.32864,2016,5,18,139,2016-05-18,57.51,27.68,0.02
-38.32029,-6.32864,2016,5,19,140,2016-05-19,56.56,27.78,0
-38.32029,-6.32864,2016,5,20,141,2016-05-20,54.96,27.49,0
-38.32029,-6.32864,2016,5,21,142,2016-05-21,51.38,28.19,0
-38.32029,-6.32864,2016,5,22,143,2016-05-22,48.9,27.98,0
-38.32029,-6.32864,2016,5,23,144,2016-05-23,59.49,28.71,0.36
-38.32029,-6.32864,2016,5,24,145,2016-05-24,60.85,28.53,0.92
-38.32029,-6.32864,2016,5,25,146,2016-05-25,62.82,28.26,1.04
-38.32029,-6.32864,2016,5,26,147,2016-05-26,54.66,27.8,0.03
-38.32029,-6.32864,2016,5,27,148,2016-05-27,50.14,27.56,0
-38.32029,-6.32864,2016,5,28,149,2016-05-28,50.8,28.53,0
-38.32029,-6.32864,2016,5,29,150,2016-05-29,53.43,28.93,0.01
-38.32029,-6.32864,2016,5,30,151,2016-05-30,69.49,27.72,2.42
-38.32029,-6.32864,2016,5,31,152,2016-05-31,63.76,28.24,0.73
-38.32029,-6.32864,2016,6,1,153,2016-06-01,52.52,29.34,0.01
-38.32029,-6.32864,2016,6,2,154,2016-06-02,52.11,29.4,0.02
-38.32029,-6.32864,2016,6,3,155,2016-06-03,59.14,28.95,2.77
-38.32029,-6.32864,2016,6,4,156,2016-06-04,63.02,28.28,1.61
-38.32029,-6.32864,2016,6,5,157,2016-06-05,58.77,28.04,0.59
-38.32029,-6.32864,2016,6,6,158,2016-06-06,66.86,27.18,1.98
-38.32029,-6.32864,2016,6,7,159,2016-06-07,59.06,27.61,0.27
-38.32029,-6.32864,2016,6,8,160,2016-06-08,56.83,28.6,0.15
-40.30221,-20.31728,2016,4,29,120,2016-04-29,87.85,23.05,6.39
-40.30221,-20.31728,2016,4,30,121,2016-04-30,81.11,23.41,2.99
-40.30221,-20.31728,2016,5,1,122,2016-05-01,80.5,22.19,9.6
-40.30221,-20.31728,2016,5,2,123,2016-05-02,72.56,22.42,0
-40.30221,-20.31728,2016,5,3,124,2016-05-03,74.36,23.55,0.05
-40.30221,-20.31728,2016,5,4,125,2016-05-04,72.88,24.52,0.16
-40.30221,-20.31728,2016,5,5,126,2016-05-05,75.41,23.93,0.15
-40.30221,-20.31728,2016,5,6,127,2016-05-06,74.67,24.08,1.18
-40.30221,-20.31728,2016,5,7,128,2016-05-07,72.76,24.89,0.46
-40.30221,-20.31728,2016,5,8,129,2016-05-08,72.85,25.03,0.1
-40.30221,-20.31728,2016,5,9,130,2016-05-09,73.31,25.19,0.26
-40.30221,-20.31728,2016,5,10,131,2016-05-10,73.68,25.26,0.08
-40.30221,-20.31728,2016,5,11,132,2016-05-11,73.79,25.08,0.05
-40.30221,-20.31728,2016,5,12,133,2016-05-12,80.52,24.44,3.61
-40.30221,-20.31728,2016,5,13,134,2016-05-13,80.7,23.25,5.38
-40.30221,-20.31728,2016,5,14,135,2016-05-14,76.94,22.59,2.59
-40.30221,-20.31728,2016,5,15,136,2016-05-15,75.29,22.78,0.6
-40.30221,-20.31728,2016,5,16,137,2016-05-16,72.83,24.66,0.01
-40.30221,-20.31728,2016,5,17,138,2016-05-17,75.27,25.13,0.17
-40.30221,-20.31728,2016,5,18,139,2016-05-18,82.48,24.43,1.71
-40.30221,-20.31728,2016,5,19,140,2016-05-19,85.94,23.52,2.19
-40.30221,-20.31728,2016,5,20,141,2016-05-20,83.47,23.88,2.99
-40.30221,-20.31728,2016,5,21,142,2016-05-21,80.84,24.72,1.04
-40.30221,-20.31728,2016,5,22,143,2016-05-22,79.23,24.94,1.55
-40.30221,-20.31728,2016,5,23,144,2016-05-23,78.47,25.17,2.36
-40.30221,-20.31728,2016,5,24,145,2016-05-24,72.91,21.95,0.55
-40.30221,-20.31728,2016,5,25,146,2016-05-25,73.33,22.37,0.37
-40.30221,-20.31728,2016,5,26,147,2016-05-26,67.02,22.25,0
-40.30221,-20.31728,2016,5,27,148,2016-05-27,69.47,22.46,0
-40.30221,-20.31728,2016,5,28,149,2016-05-28,81.09,22.76,2.59
-40.30221,-20.31728,2016,5,29,150,2016-05-29,81.13,23.25,4.11
-40.30221,-20.31728,2016,5,30,151,2016-05-30,76.38,24.2,0.85
-40.30221,-20.31728,2016,5,31,152,2016-05-31,76.09,24.5,0.52
-40.30221,-20.31728,2016,6,1,153,2016-06-01,79.09,24.4,0.84
-40.30221,-20.31728,2016,6,2,154,2016-06-02,74.84,25.29,1.13
-40.30221,-20.31728,2016,6,3,155,2016-06-03,79.93,24.79,1.67
-40.30221,-20.31728,2016,6,4,156,2016-06-04,81.66,25.07,1.56
-40.30221,-20.31728,2016,6,5,157,2016-06-05,79.18,25.6,1.23
-40.30221,-20.31728,2016,6,6,158,2016-06-06,72.3,26.26,0.11
-40.30221,-20.31728,2016,6,7,159,2016-06-07,75.52,24.94,0.42
-40.30221,-20.31728,2016,6,8,160,2016-06-08,83.6,22.18,6.83
-52.0986,-32.03499,2016,4,29,120,2016-04-29,80.39,12.11,1.4
-52.0986,-32.03499,2016,4,30,121,2016-04-30,81.61,12.71,2.6
-52.0986,-32.03499,2016,5,1,122,2016-05-01,72.12,13.29,0.01
-52.0986,-32.03499,2016,5,2,123,2016-05-02,73.26,14.08,0.04
-52.0986,-32.03499,2016,5,3,124,2016-05-03,85.13,14.34,2.35
-52.0986,-32.03499,2016,5,4,125,2016-05-04,82.31,13.81,0.02
-52.0986,-32.03499,2016,5,5,126,2016-05-05,81.5,14.29,0.07
-52.0986,-32.03499,2016,5,6,127,2016-05-06,82.59,15.36,0.78
-52.0986,-32.03499,2016,5,7,128,2016-05-07,84.72,16.04,0.27
-52.0986,-32.03499,2016,5,8,129,2016-05-08,87.43,16.63,0.38
-52.0986,-32.03499,2016,5,9,130,2016-05-09,93.09,17.28,6.28
-52.0986,-32.03499,2016,5,10,131,2016-05-10,89.41,16.48,0.56
-52.0986,-32.03499,2016,5,11,132,2016-05-11,83.83,14.05,0.14
-52.0986,-32.03499,2016,5,12,133,2016-05-12,80.32,13.65,0.09
-52.0986,-32.03499,2016,5,13,134,2016-05-13,85.69,14.54,0.23
-52.0986,-32.03499,2016,5,14,135,2016-05-14,89.56,16.4,0.77
-52.0986,-32.03499,2016,5,15,136,2016-05-15,93.67,16.72,25.98
-52.0986,-32.03499,2016,5,16,137,2016-05-16,82.9,13.39,5.46
-52.0986,-32.03499,2016,5,17,138,2016-05-17,83.22,11.48,3.47
-52.0986,-32.03499,2016,5,18,139,2016-05-18,83.9,11.97,3.2
-52.0986,-32.03499,2016,5,19,140,2016-05-19,82.06,12.55,0.71
-52.0986,-32.03499,2016,5,20,141,2016-05-20,88,14.22,0.39
-52.0986,-32.03499,2016,5,21,142,2016-05-21,91.42,14.79,0.3
